20130710,7906.0,275.32299995,9959.0,31140.0,1636.0,3480.0,14825.0,0.0,0.0
20130711,5568.0,196.087999685,7084.0,37200.0,717.0,6120.0,10520.0,0.0,0.0
20130712,7075.0,248.739000088,9095.0,37680.0,2257.0,7320.0,13429.0,0.0,0.0
20130713,8412.0,387.330000144,9230.0,36540.0,2198.0,9000.0,13785.0,1.0,1200.0
20130714,5776.0,201.858000545,7275.0,35100.0,1952.0,4980.0,10825.0,0.0,0.0
20130715,7771.0,273.056999706,9865.0,31500.0,1440.0,3840.0,14637.0,0.0,0.0
20130716,9419.0,374.729998169,8579.0,41040.0,1050.0,6540.0,12518.0,2.0,3900.0
20130717,12529.0,552.691022816,9813.0,37500.0,1459.0,9540.0,14460.0,3.0,6000.0
20130718,13745.0,712.062999278,11422.0,32940.0,1892.0,5160.0,16853.0,1.0,6300.0
20130719,12990.0,736.783557575,8276.0,39120.0,1141.0,7920.0,12343.0,2.0,7800.0
20130720,18544.0,1246.889275855,7188.0,33060.0,834.0,6180.0,10827.0,2.0,14400.0
20130721,9813.0,561.842999719,6600.0,35040.0,1043.0,11940.0,9821.0,1.0,6000.0
20130722,9460.0,377.5140003546,11076.0,32580.0,820.0,5580.0,16347.0,1.0,1200.0
20130723,4105.0,141.664000753,5125.0,40080.0,778.0,4920.0,7667.0,0.0,0.0
20130724,6402.0,274.0769996174,7957.0,41580.0,1027.0,7260.0,11621.0,1.0,1200.0
20130725,8011.0,265.3380003159,7518.0,40320.0,961.0,5940.0,11215.0,1.0,2100.0
20130726,4315.0,149.48500035,5271.0,39780.0,663.0,3420.0,7939.0,0.0,0.0
20130727,7017.0,246.93700081100000,8757.0,38760.0,1044.0,10920.0,13051.0,0.0,0.0
20130728,1482.0,50.8929998968,1908.0,45180.0,336.0,5880.0,2821.0,0.0,0.0
20130729,6063.0,216.25899970200000,7745.0,38520.0,1046.0,8040.0,11471.0,0.0,0.0
20130730,12731.0,715.8120000040000,8314.0,37860.0,1062.0,10200.0,12234.0,1.0,7200.0
20130731,13521.0,712.1589995000000,9547.0,35460.0,1673.0,3660.0,14189.0,1.0,6600.0
20130801,11462.0,585.89100003,9245.0,34200.0,1232.0,6120.0,13756.0,1.0,5100.0
20130802,14768.0,927.4280002210000,8391.0,33420.0,1245.0,3780.0,12296.0,2.0,8700.0
20130803,13994.0,823.2189995870000,8595.0,33000.0,1261.0,9180.0,12776.0,3.0,9300.0
20130804,15650.0,1058.9740006290000,8928.0,32460.0,783.0,3900.0,13355.0,3.0,11040.0
20130805,9146.0,377.6329994631,11162.0,36780.0,1347.0,6720.0,16456.0,1.0,1200.0
20130806,7850.0,370.771999441,7777.0,39300.0,1043.0,4980.0,11459.0,2.0,2520.0
20130807,10264.0,362.57900010000000,8545.0,39900.0,2175.0,6540.0,12681.0,1.0,3600.0
